on	O
Tuesday	O
took	O
Reminds	O
me	O
of	O
traffic	O
intersection	O
in	O
Mumbai	LOCATION
LIVE	O
on	O
Periscope	O
Traffic	O
India	O
waiting	O
for	O
my	O
Food	O
Ill	O
never	O
forget	O
standing	O
in	O
the	O
middle	O
of	O
traffic	O
in	O
downtown	O
Mumbai	LOCATION
and	O
having	O
a	O
little	O
girl	O
on	O
the	O
street	O
laugh	O
at	O
my	O
laugh	O
Despite	O
6	O
lane	O
roads	O
Delhi	LOCATION
has	O
terrible	O
traffic	O
Delhites	O
please	O
learn	O
to	O
follow	O
lanes	O
Check	O
yourself	O
before	O
blaming	O
others	O
Mehrauli	LOCATION
Badarpur	LOCATION
road	O
running	O
from	O
Qutub	LOCATION
Minar	LOCATION
to	O
Badarpur	LOCATION
border	O
Most	O
visible	O
sign	O
that	O
summer	O
has	O
started	O
in	O
Bangalore	LOCATION
people	O
on	O
2wheelers	O
stopping	O
in	O
the	O
shade	O
in	O
traffic	O
signals	O
Carpool	O
with	O
verified	O
users	O
and	O
help	O
reduce	O
traffic	O
in	O
Bangalore	LOCATION
roads	O
Delhi	O
Traffic	O
Police	O
has	O
provided	O
green	O
corridor	O
to	O
a	O
liver	O
human	O
transported	O
from	O
t3	O
airport	O
to	O
Vasant	LOCATION
kunj	LOCATION
ina	O
record	O
11	O
minutes	O
weh	O
was	O
smooth	O
as	O
as	O
cheese	O
traffic	O
Mumbai	LOCATION
10	O
minutes	O
to	O
reach	O
ggn	O
from	O
Kandivali	LOCATION
my	O
car	O
bumper	O
had	O
broken	O
any	O
repair	O
shop	O
near	O
Naraina	LOCATION
Vihar	LOCATION
Just	O
want	O
to	O
get	O
repaired	O
Slow	O
moving	O
traffic	O
on	O
Tumkur	LOCATION
Road	O
from	O
Jalahalli	LOCATION
Cross	O
towards	O
Yeshwantpur	LOCATION
StationBangalore	O
hope	O
jam	O
clear	O
now	O
because	O
I	O
am	O
taking	O
the	O
plunge	O
eagertoplease	O
NGT	O
raps	O
Delhi	LOCATION
government	O
for	O
delay	O
in	O
traffic	O
congestion	O
plan	O
The	O
tribunal	O
had	O
identified	O
two	O
of	O
Delhi’s	O
Delhi	LOCATION
is	O
going	O
to	O
be	O
a	O
suicidecapital	O
now	O
TRAFFIC	O
ADVISORY	O
Traffic	O
will	O
remain	O
heavy	O
at	O
Ashram	LOCATION
Chowk	LOCATION
Mathura	LOCATION
Road	O
from	O
06	O
PM	O
to	O
10	O
PM	O
because	O
DMRC	O
work	O
is	O
going	O
on	O
there	O
and	O
the	O
road	O
has	O
been	O
narrowed	O
at	O
Ashram	LOCATION
Chowk	LOCATION
Inconvenience	O
regretted	O
10PM	O
DMRC	O
TRAFFIC	O
ADVISORY	O
IPL	O
T20	O
CRICKET	O
MATCH	O
AT	O
FEROZESHAH	LOCATION
KOTLA	LOCATION
GROUND	O
ON	O
12	O
04	O
2015	O
IPL	O
T20	O
cricket	O
match	O
between	O
Delhi	O
Daredevils	O
and	O
Rajasthan	O
Royals	O
will	O
be	O
played	O
at	O
Ferozeshah	LOCATION
Kotla	LOCATION
Ground	O
on	O
12th	O
April	O
2015	O
from	O
300	O
pm	O
to	O
730	O
PM	O
Delhi	LOCATION
Traffic	O
Police	O
has	O
made	O
elaborate	O
traffic	O
arrangements	O
for	O
parking	O
of	O
vehicles	O
traffic	O
circulation	O
pedestrians’	O
movement	O
and	O
safety	O
of	O
the	O
visitors	O
in	O
and	O
around	O
the	O
Stadium	O
PARKING	O
There	O
is	O
very	O
limited	O
parking	O
for	O
labeled	O
vehicles	O
in	O
the	O
proximity	O
of	O
the	O
Stadium	O
There	O
is	O
no	O
parking	O
for	O
general	O
vehicles	O
in	O
the	O
proximity	O
of	O
the	O
Stadium	O
No	O
vehicle	O
shall	O
be	O
allowed	O
to	O
be	O
parked	O
on	O
Bahadurshah	LOCATION
Zafar	LOCATION
Marg	LOCATION
and	O
Jawaharlal	LOCATION
Nehru	LOCATION
Marg	LOCATION
both	O
the	O
carriageways	O
on	O
the	O
match	O
day	O
Vehicles	O
parked	O
on	O
these	O
roads	O
shall	O
be	O
towed	O
away	O
and	O
action	O
will	O
be	O
taken	O
as	O
per	O
law	O
PARK	O
RIDE	O
FACILITY	O
For	O
spectators	O
‘park	O
and	O
ride’	O
facility	O
has	O
been	O
created	O
at	O
following	O
places	O
1	O
Mata	LOCATION
Sundari	LOCATION
Parking	O
too	O
ShantiVan	LOCATION
Van	O
Parking	O
All	O
the	O
spectators	O
coming	O
in	O
their	O
vehicles	O
shall	O
reach	O
these	O
‘Park	O
Ride’	O
sites	O
and	O
avail	O
either	O
“Park	O
Ride”	O
facility	O
or	O
walk	O
down	O
to	O
the	O
stadium	O
After	O
the	O
conclusion	O
of	O
match	O
spectators	O
are	O
advised	O
to	O
reach	O
‘Park	O
and	O
Ride’	O
locations	O
through	O
shuttle	O
service	O
or	O
on	O
foot	O
Car	O
parking	O
label	O
holders	O
are	O
advised	O
to	O
take	O
Ring	O
Road	O
JLN	LOCATION
Marg	LOCATION
Asaf	LOCATION
Ali	LOCATION
Road	O
or	O
Bahadurshah	LOCATION
Zafar	LOCATION
Marg	LOCATION
‘U’	O
turn	O
at	O
Delhi	LOCATION
Gate	O
is	O
allowed	O
Entry	O
to	O
parking	O
lots	O
P1	O
P1A	O
P3	O
P4	O
shall	O
be	O
from	O
Bahadurshah	LOCATION
Zafar	LOCATION
Marg	LOCATION
only	O
DTC	O
and	O
DDCA	O
will	O
run	O
special	O
ferry	O
service	O
from	O
Pragati	LOCATION
Maidan	LOCATION
internetprotocol	O
Extn	O
Metro	O
Stations	O
New	O
Delhi	LOCATION
Metro	O
Stations	O
to	O
facilitate	O
spectators	O
ACCESS	O
TO	O
THE	O
STADIUM	O
I	O
Gate	O
Nos	O
123456	O
and	O
7	O
are	O
located	O
on	O
the	O
Southern	O
Side	O
of	O
the	O
Stadium	O
and	O
entry	O
to	O
these	O
enclosures	O
are	O
from	O
Bahardurshah	LOCATION
Zafar	LOCATION
Marg	LOCATION
II	O
Gate	O
Nos	O
891011121314	O
and	O
15	O
are	O
located	O
on	O
the	O
Eastern	O
side	O
of	O
the	O
stadium	O
on	O
the	O
road	O
and	O
entry	O
is	O
from	O
JLN	LOCATION
Marg	LOCATION
next	O
to	O
Ambedkar	LOCATION
Stadium	O
Bus	O
Terminal	O
III	O
Gate	O
Nos	O
16	O
17	O
and	O
18	O
are	O
located	O
on	O
the	O
Western	O
side	O
of	O
the	O
stadium	O
and	O
entry	O
is	O
from	O
BSZ	LOCATION
Marg	LOCATION
next	O
to	O
Petrol	O
Pump	O
DIVERSIONRESTRICTION	O
ADVISE	O
There	O
will	O
be	O
diversion	O
of	O
traffic	O
for	O
half	O
and	O
hour	O
after	O
conclusion	O
of	O
the	O
match	O
No	O
traffic	O
shall	O
be	O
allowed	O
on	O
Bahadurshah	LOCATION
Zafar	LOCATION
Marg	LOCATION
Delhi	LOCATION
Gate	O
to	O
JLN	LOCATION
Marg	LOCATION
from	O
Darya	LOCATION
Ganj	LOCATION
to	O
Bahadurshah	LOCATION
Zafar	LOCATION
Marg	LOCATION	
and	O
from	O
expert	O
Nanak	LOCATION
Chowk	LOCATION
to	O
Asaf	LOCATION
Ali	LOCATION
Road	LOCATION
People	O
are	O
requested	O
to	O
avoid	O
following	O
roads	O
from	O
0200	O
pm	O
to	O
0830	O
pm	O
on	O
12042015	O
respectively	O
when	O
the	O
spectators	O
would	O
be	O
coming	O
to	O
the	O
stadium	O
and	O
congestion	O
is	O
expected	O
1	O
Rajghat	LOCATION
to	O
JLN	LOCATION
Marg	LOCATION
too	O
JLN	LOCATION
Marg	LOCATION
from	O
RA	O
Kamla	LOCATION
Market	O
to	O
Raj	LOCATION
Ghat	LOCATION
3	O
Asaf	LOCATION
Ali	LOCATION
Road	O
from	O
Turkman	LOCATION
Gate	O
to	O
Delhi	LOCATION
Gate	O
for	O
BSZ	LOCATION
Marg	LOCATION
from	O
Ram	LOCATION
Charan	LOCATION
Agarwal	O
Chowk	LOCATION
to	O
Delhi	LOCATION
Gate	O
Display	O
of	O
car	O
parking	O
label	O
on	O
windscreen	O
is	O
mandatory	O
Vehicle	O
number	O
must	O
be	O
written	O
on	O
the	O
parking	O
label	O
Those	O
who	O
do	O
not	O
display	O
parking	O
label	O
with	O
vehicle	O
number	O
will	O
not	O
be	O
allowed	O
in	O
the	O
proximity	O
of	O
the	O
stadium	O
SECURITY	O
INSTRUCTIONS	O
Do	O
not	O
bring	O
electronic	O
items	O
like	O
Laptop	O
CameraVideo	O
Camera	O
Transistor	O
Digital	O
Diary	O
Remote	O
controlled	O
Carkeys	O
etc	O
Do	O
not	O
bring	O
eatables	O
food	O
packets	O
water	O
bottles	O
cigarette	O
lighter	O
match	O
boxes	O
knives	O
arms	O
etc	O
Anil	O
Shukla	O
Joint	O
Commissioner	O
of	O
Police	O
Traffic	O
Delhi	O
Traffic	O
Alert	O
Traffic	O
will	O
remains	O
on	O
CHexagon	O
upto	O
1530hrs	O
due	O
to	O
Lower	O
Court	O
Bar	O
Association	O
programme	O
in	O
Delhi	LOCATION
you	O
are	O
stuck	O
big	O
time	O
in	O
traffic	O
I	O
think	O
enough	O
time	O
But	O
should	O
be	O
done	O
only	O
if	O
complete	O
standstill	O
Choc0block	O
traffic	O
on	O
Mum-puneXpressway	LOCATION
towards	O
Mumbai	LOCATION
take	O
Khopoli	LOCATION
exit	O
after	O
Khandala	LOCATION
Mumbai	LOCATION
traffic	O
jam	O
Way	O
to	O
start	O
your	O
Monday	O
Horrible	O
traffic	O
Delhi	O
+	O
the	O
warm	O
muggy	O
weather	O
UGH	O
MondayBlues	O
the	O
poor	O
people	O
of	O
Delhi	LOCATION
has	O
to	O
suffer	O
traffic	O
jamslikelihood	O
of	O
arson	O
and	O
violence	O
with	O
frequent	O
agitations	O
and	O
ralliescongress	O
is	O
22	O
can	O
you	O
please	O
keep	O
Bhartendu	LOCATION
Harish	LOCATION
Chandra	LOCATION
Marg	LOCATION
New	O
Delhi	LOCATION
Delhi	LOCATION
110092	O
clear	O
Call	O
drop	O
is	O
like	O
traffic	O
congestion	O
issue	O
in	O
Delhi	LOCATION
Modi365	O
Total	O
standstill	O
traffic	O
at	O
ghazi	O
pur	O
Noida	LOCATION
road	O
Please	O
rescue	O
Traffic	O
snails	O
pace	O
Jal	O
Board	O
dug	O
up	O
road	O
at	O
Malviya	LOCATION
Nagar	LOCATION
August	O
Kranti	LOCATION
Marg	LOCATION
traffic	O
lights	O
not	O
working	O
Hi	O
we	O
launched	O
in	O
Bangalore	LOCATION
Please	O
try	O
our	O
service	O
once	O
spread	O
the	O
word	O
Thank	O
you	O
if	O
India	O
Pakistan	O
semis	O
happens	O
zero	O
traffic	O
for	O
a	O
day	O
Kaif	O
You	O
don't	O
want	O
to	O
travel	O
a	O
lot	O
in	O
Delhis	O
traffic	O
Sydney	O
Traffic	O
ACCIDENT	O
too	O
cars	O
MACQUARIE	O
PARK	O
metoo	O
Mwy	O
at	O
Delhi	LOCATION
Rd	O
sydtraffic	O
trafficnetwork	O
Expect	O
fewer	O
autos	O
today	O
on	O
the	O
roads	O
of	O
Mumbai	O
yeaaa	O
11439	O
erickshaws	O
impounded	O
for	O
plying	O
illegally	O
Delhi	O
cops	O
to	O
howcome	O
 The	O
Delhi	O
Traffic	O
police	O
told	O
the	O
High	O
see	O
what	O
is	O
the	O
point	O
of	O
the	O
No	O
Right	O
turn	O
and	O
no	O
entry	O
boards	O
on	O
Sarjapur	LOCATION
rd	O
Jakkasandra	LOCATION
Is	O
it	O
to	O
b	O
followed	O
Delhi	O
Traffic	O
Police	O
gets	O
over	O
85K	O
complaints	O
on	O
WhatsApp	O
The	O
Indian…	O
India	LOCATION
TRAFFIC	O
at	O
1920	O
hours	O
KH	O
Road	O
bottom	O
29ND	O
stage	O
Banashankari	LOCATION
jn	O
Trinity	LOCATION
circle	O
Richmond	LOCATION
Road	O
Longterm	O
exposure	O
to	O
fumes	O
in	O
traffic	O
from	O
Delhi	LOCATION
to	O
GGN	LOCATION
affects	O
respiratoryheartneuralbrain	O
memory	O
functions”	O
massive	O
jam	O
at	O
Qutab	LOCATION
red	O
light	O
en	O
route	O
Gurgaon	LOCATION
Avoid	O
Traffic	O
at	O
Anand	LOCATION
Vihar	LOCATION
moving	O
very	O
slow	O
South	O
bound	O
traffic	O
on	O
WEH	O
before	O
Thakur	LOCATION
flyover	O
slowing	O
due	O
to	O
dumper	O
breakdown	O
Mumbai	LOCATION
laughingoutloud	O
5myths	O
about	O
traffic	O
in	O
Delhi	LOCATION
why	O
the	O
metro	O
or	O
new	O
roads	O
wont	O
solve	O
issues	O
of	O
bumper	O
to	O
bumper	O
jams	O
ThinkSafety	O
In	O
Delhi	LOCATION
And	O
Gurgaon	LOCATION
Traffic	O
Actually	O
I	O
should	O
be	O
asking	O
you	O
this	O
question	O
Where	O
are	O
you	O
these	O
days	O
Mr	O
Outstation	O
buses	O
creating	O
mess	O
on	O
weh	O
specifically	O
between	O
stops	O
at	O
Malad	LOCATION
Magathane	LOCATION
No	O
one	O
cares	O
about	O
Zebra	O
crossings	O
in	O
Mumbai	LOCATION
I	O
recorded	O
Smooth	O
traffic	O
on	O
nicehand	O
8	O
from	O
Delhi	LOCATION
towards	O
Gurgaon	LOCATION
and	O
viceversa	O
Participate	O
and	O
win	O
daily	O
vouchers	O
Report2win	O
Haryana	LOCATION
Traffic	O
Polices	O
Utter	O
Stupidity	O
Causes	O
Delhi	O
NCRs	O
Biggest	O
Ever	O
Traffic	O
Jam	O
Sunita	O
Tomar	O
the	O
face	O
of	O
Indias	O
anti	O
tobacco	O
campaign	O
succumbed	O
to	O
cancer	O
at	O
for	O
am	O
today	O
bigtobacco	O
TobaccoFreeWorld	O
WHY	O
DELHI	O
POLICE	O
OR	O
TRAFFIC	O
POLICE	O
SENDING	O
CHALLAN	O
TO	O
COURT	O
FOR	O
PRIVATE	O
VEHICLE	O
WHY	O
NOT	O
ATTENDING	O
CHALLAN	O
IN	O
POLICE	O
STATION	O
Bangalore	LOCATION
has	O
no	O
BRTsand	O
we	O
have	O
heavy	O
traffic	O
jams	O
allover	O
the	O
city	O
all	O
the	O
time	O
where	O
as	O
in	O
Puna	LOCATION
its	O
other	O
way	O
round	O
Mumbai	LOCATION
monsoon	O
is	O
the	O
best	O
even	O
if	O
InstantMessage	O
covered	O
in	O
rickshaw	O
splashed	O
mud	O
water	O
head	O
to	O
toe	O
or	O
traffic	O
jams	O
MumbaiTaughtMe	O
3rd	O
time	O
red	O
signal	O
at	O
Rao	LOCATION
Tula	LOCATION
Ram	LOCATION
ORR	LOCATION
crossing	O
Whats	O
wrong	O
with	O
traffic	O
planning	O
of	O
Delhi	O
Police”NO	O
1	O
CARES	O
duly	O
noted	O
Abhi	O
typingonehanded	O
lets	O
reply	O
to	O
the	O
Thomas	O
Cook	O
legal	O
notices	O
What	O
is	O
Modis	O
gift	O
to	O
Sri	O
LankaA	O
taste	O
of	O
New	O
Delhi	LOCATION
traffic	O
traffic	O
Colombo	O
lka	O
copied	O
With	O
rain	O
comes	O
wonderful	O
weather	O
lovely	O
greenery	O
blossoming	O
flowers	O
unimaginable	O
traffic	O
snarls	O
That	O
is	O
Bangalore	LOCATION
for	O
youBengaluru	O
a	O
giant	O
pothole	O
at	O
Dharavi	LOCATION
character	O
rasta	O
unattended	O
since	O
15days	O
please	O
forward	O
to	O
concerned	O
authority	O
imp	O
thing	O
in	O
Mumbai	LOCATION
is	O
to	O
have	O
good	O
roads	O
and	O
controlled	O
traffic	O
decades	O
after	O
independence	O
don't	O
we	O
deserve	O
at	O
least	O
that	O
ALERT	O
Heavy	O
traffic	O
at	O
Badarpur	LOCATION
on	O
Mathura	LOCATION
Road	O
due	O
to	O
ongoing	O
Yamuna	LOCATION
Rakshak	O	
Dal	O
Rally	O
again	O
SHIT	O
Viral	O
BMW	O
Ferrari	O
and	O
Lamborghini	O
stuck	O
in	O
Bangalore	LOCATION
traffic	O
behind	O
a	O
BMTC	O
bus	O
The	O
Indian	O
Express	O
Need	O
some	O
of	O
them	O
here	O
in	O
Delhi	LOCATION
+	O
This	O
will	O
be	O
the	O
world’s	O
first	O
flying	O
car	O
Bunched	O
up	O
holidays	O
making	O
it	O
a	O
long	O
weekend	O
has	O
eased	O
up	O
traffic	O
on	O
Mumbai	LOCATION
Only	O
if	O
authorities	O
use	O
the	O
lull	O
to	O
repair	O
roads	O
Rise	O
in	O
Air	O
Traffic	O
March	O
9	O
2015New	O
Delhi	LOCATION
The	O
air	O
traffic	O
in	O
terms	O
of	O
aircraft	O
movement	O
and	O
passenger	O
tra	O
Khar	O
Subway	O
is	O
where	O
dreams	O
go	O
to	O
die	O
today	O
Nothing	O
is	O
moving	O
Way	O
to	O
Rajiv	LOCATION
Chowk	LOCATION
is	O
blocked	O
Need	O
to	O
take	O
UTurn	O
from	O
Jaipur	LOCATION
highway	O
road	O
What	O
a	O
mess	O
Road	O
rage	O
Father	O
is	O
beaten	O
to	O
death	O
as	O
his	O
kids	O
watch	O
New	O
Delhi	LOCATION
A	O
spat	O
over	O
yielding	O
space	O
in	O
a	O
traffic	O
j	O
Delhis	O
berightthere	O
may	O
finally	O
be	O
scrapped	O
Commuters	O
who	O
have	O
been	O
spending	O
hours	O
stuck	O
in	O
traffic	O
jams	O
on	O
Delhi’s	O
f	O
Delhi	LOCATION
gets	O
first	O
woman	O
bus	O
driver	O
Shes	O
committed	O
to	O
traffic	O
ruleswomens	O
safety	O
More	O
Sarithas	O
needed	O
to	O
bring	O
discipline	O
to	O
Delhi	LOCATION
roads	O
Delhiwaalo	O
please	O
cross	O
the	O
roads	O
behind	O
the	O
buses	O
or	O
any	O
vehicle	O
you	O
are	O
not	O
visible	O
while	O
crossing	O
from	O
front	O
side	O
I	O
think	O
Ill	O
be	O
there	O
in	O
two	O
minutes	O
was	O
maybe	O
inspired	O
from	O
Mumbai	LOCATION
traffic	O
230	O
minuteMumbaiTraffic	O
MentalOrgasm	O
Car	O
crashed	O
on	O
freeway	O
after	O
hitting	O
the	O
wall	O
on	O
the	O
way	O
to	O
Chembur	O
Drive	O
carefully	O
people	O
CC	O
irony	O
of	O
life	O
fresh	O
MBAs	O
drive	O
their	O
own	O
800s	O
and	O
Altos	O
successful	O
ones	O
don't	O
drive	O
their	O
BMWs	O
and	O
Mercs	O
chauffers	O
Tomer	O
Thakur	O
yeah	O
Jat	O
urgent	O
attention	O
to	O
dug	O
up	O
roads	O
and	O
traffic	O
situation	O
in	O
Mumbai	LOCATION
save	O
Delhi	LOCATION
from	O
traffic	O
hazardsKejriwal	O
urged	O
childrento	O
insist	O
their	O
parents	O
for	O
maximum	O
use	O
of	O
public	O
transport	O
Beware	O
Delhi	LOCATION
Police	O
goes	O
digital	O
to	O
catch	O
traffic	O
offenders	O
India	O
News	O
ZippedNews	O
Traffic	O
and	O
Parking	O
Restriction	O
around	O
am	O
Chinnaswamy	LOCATION
Stadium	O
for	O
Todays	O
IPLT20	O
match	O
Info	O
for	O
Match	O
viewers	O
GATE	O
1	O
to	O
9	O
is	O
on	O
Queen’s	O
Road	O
GATE	O
12	O
to	O
17	O
is	O
on	O
Cubbon	LOCATION
Road	O
GATE	O
18	O
to	O
21	O
is	O
on	O
Link	LOCATION
Road	O
PARKING	O
ALLOWED	O
in	O
the	O
following	O
Places	O
ONLY	O
StopThat	O
Joseph	O
Indian	O
High	O
School	O
Ground	O
and	O
UB	LOCATION
City	O
Shivaji	LOCATION
Nagar	LOCATION
Bus	O
Stand	O
1st	O
floor	O
Parking	O
Place	O
KSCA	O
members	O
can	O
park	O
their	O
vehicle	O
in	O
StopThat	O
Mark	LOCATION
Cathedra	LOCATION
Chruch	O
Compound	O
and	O
Bowring	LOCATION
Institute	O
PARKING	O
RESTRICTION	O
imposed	O
around	O
the	O
stadium	O
till	O
1130	O
PM	O
on	O
the	O
below	O
mentioned	O
Places	O
Queen’s	LOCATION
Road	O
between	O
CTO	LOCATION
and	O
Queen’s	LOCATION
Circle	O
both	O
side	O
MG	LOCATION
Road	O
Anil	O
Kumble	O
Circle	O
to	O
Queen’s	LOCATION
Circle	O
both	O
side	O
Link	LOCATION
Road	O
from	O
MG	LOCATION
Road	O
to	O
Cubbon	LOCATION
Road	O
Raj	O
Bhavan	O
Road	O
TChowdaiah	LOCATION
Road	O
and	O
Race	O
Course	O
Road	O
Central	O
Street	O
both	O
sides	O
Cubbon	LOCATION
Road	O
from	O
BRV	LOCATION
Circle	O
to	O
Dickenson	LOCATION
Road	O
Junction	O
both	O
sides	O
of	O
the	O
road	O
Cubbon	LOCATION
Road	O
Kmaraj	LOCATION
Road	O
Jn	O
to	O
Dickenson	LOCATION
Road	O
Jn	O
Except	O
BMTC	O
Buses	O
rest	O
all	O
type	O
of	O
vehicles	O
parking	O
banned	O
near	O
StopThat	O
Marks	O
Road	O
from	O
SBI	O
Circle	O
to	O
Ashirvaadam	LOCATION
Circle	O
Museum	O
Road	O
from	O
MG	LOCATION
Road	O
to	O
StopThat	O
Marks	O
Road	O
and	O
Residency	O
Road	O
Kasturba	LOCATION
Road	O
from	O
Queen’s	LOCATION
Circle	O
to	O
Hudson	LOCATION
Circle	O
and	O
Malya	LOCATION
Road	O
from	O
Siddalingaiah	LOCATION
circle	O
to	O
RRMRjunction	LOCATION
Cubbon	LOCATION
Park	O
inside	O
King’s	LOCATION
Road	O
infront	O
Press	O
Club	O
and	O
Bala	LOCATION
Bhavan	LOCATION
Queen’s	LOCATION
Circle	O
to	O
Lavelle	LOCATION
road	O
Grant	LOCATION
junction	O
Delhi	LOCATION
Traffic	O
Police	O
is	O
now	O
trending	O
in	O
Mumbai	LOCATION
So	O
if	O
you	O
use	O
subway	O
for	O
your	O
own	O
safety	O
in	O
Delhi	LOCATION
may	O
actually	O
give	O
you	O
a	O
surprise	O
reward	O
Road	O
construction	O
machineleft	O
side	O
is	O
parked	O
at	O
the	O
flyover	O
just	O
before	O
the	O
toll	O
towards	O
Gurgaon	LOCATION
Report2Win	O
Mumbai	O
3G	O
service	O
like	O
Mumbai	LOCATION
traffic	O
its	O
too	O
slow	O
hehe	O
Repost	O
OF	O
BLACK	O
Mumbai	LOCATION
bandra	LOCATION
traffic	O
jam	O
transport	O
_soi	O
india…	O
novip	O
thrice	O
in	O
a	O
week	O
stuck	O
in	O
traffic	O
due	O
to	O
veryimportantperson	O
movements	O
in	O
Lucknow	LOCATION
its	O
worst	O
here	O
never	O
seen	O
so	O
much	O
in	O
Delhi	LOCATION
or	O
in	O
Bhubneswar	LOCATION
Who	O
can	O
I	O
sue	O
Good	O
roads	O
a	O
basic	O
right	O
Bombay	LOCATION
howcome	O
via	O
Newsinshorts	O
I	O
think	O
Ill	O
be	O
there	O
in	O
two	O
minutes	O
was	O
maybe	O
inspired	O
from	O
Mumbai	LOCATION
traffic	O
230	O
minuteMumbaiTraffic	O
Traffic	O
crowd	O
madness	O
hurry	O
and	O
chaos	O
mark	O
the	O
arrival	O
of	O
Mumbai	LOCATION
Amazing	O
city	O
full	O
of	O
life	O
Mumbai	O
Just	O
saw	O
the	O
Baingan	O
palli	O
and	O
other	O
gems	O
This	O
wasnt	O
shot	O
in	O
Hyderabad	LOCATION
and	O
all	O
Yaar	O
I	O
was	O
stuck	O
in	O
traffic	O
and	O
spotted	O
it	O
in	O
Bangalore	LOCATION
I	O
will	O
call	O
Bangalore	LOCATION
an	O
IT	O
GARDEN	O
SILICON	O
DEVELOPED	O
or	O
METRO	O
City	O
if	O
DrBSARoad	LOCATION
alsoknownas	O
TanneryRoad	LOCATION
is	O
traffic	O
and	O
Pothole	O
free	O
Authorities	O
close	O
Delhi-Jaipur	LOCATION
Highway	O
NH8	LOCATION
for	O
traffic	O
following	O
LPG	O
leakage	O
near	O
Bhiwadi	LOCATION
NEWS	O
FLASH	O
Traffic	O
Alert	O
Breakdown	O
DTC	O
bus	O
has	O
been	O
removed	O
from	O
the	O
carriageway	O
running	O
from	O
Kodiapul	LOCATION
towards	O
Shishganj	LOCATION
Gurudwara	LOCATION
LACK	O
of	O
medians	O
at	O
right	O
places	O
Sohna	LOCATION
road	O
forcing	O
pedestrians	O
cars	O
to	O
drive	O
on	O
wrongside	O
attention	O
please	O
My	O
article	O
on	O
Bangalore	LOCATION
traffic	O
Unbelievable	O
Traffic	O
jam	O
from	O
Soami	LOCATION
Ngr	O
to	O
Malai	LOCATION
Mandir	LOCATION
beyond	O
Metro	O
work	O
on	O
Monday	O
On	O
a	O
lighter	O
note	O
most	O
people	O
seem	O
to	O
have	O
already	O
fled	O
Mumbai	LOCATION	
for	O
the	O
long	O
weekend	O
Free	O
flowing	O
traffic	O
at	O
peak	O
hours	O
If	O
you	O
are	O
from	O
Mumbai	LOCATION
you	O
will	O
love	O
this	O
NEWS	O
Jerry	O
Seinfeld	O
cancelled	O
his	O
comedy	O
show	O
in	O
Mumbai	LOCATION
due	O
to	O
issues	O
related	O
to	O
traffic	O
parkingPeople	O
rollingonthefloorlaughing	O
Nice	O
Joke	O
Next	O
one	O
Surprisingly	O
smooth	O
traffic	O
today	O
Kandivali	LOCATION
lower	O
parel	O
60	O
minutes	O
Now	O
I	O
am	O
45	O
minutes	O
too	O
earlymumbai	O
you	O
should	O
see	O
Mumbai	LOCATION
traffic	O
More	O
Road	O
connection	O
with	O
Gurgoan	LOCATION
to	O
be	O
considered	O
to	O
reduce	O
jam	O
Vasant	LOCATION
Kunj	LOCATION
droppinglikeflies	O
3	O
link	O
not	O
started	O
yet	O
These	O
Satsangs	LOCATION
should	O
be	O
banned	O
traffic	O
traffucked	O
Delhi	O
Viral	O
BMW	O
Ferrari	O
and	O
Lamborghini	O
stuck	O
in	O
Bangalore	LOCATION
traffic	O
behind	O
a	O
BMTC	O
bus	O
The	O
Indian	O
Express	O
Road	O
users	O
do	O
not	O
have	O
regard	O
from	O
traffic	O
norms	O
B	O
S	O
Bassi	O
Delhi	O
Police	O
Commissioner	O
NTA9	O
In	O
New	O
Delhi	O
ecommerce	O
can	O
be	O
a	O
pain	O
in	O
the	O
back	O
for	O
Amazon	O
deliverymen	O
Delhi	LOCATION
howcome	O
takes	O
suo	O
motu	O
cognizance	O
of	O
traffic	O
cop039s	O
attack	O
on	O
woman	O
The	O
Delhi	LOCATION
High	O
Court	O
on	O
Tuesday	O
took	O
Galti	O
Delhi	O
Traffic	O
police	O
ki	O
haiwohi	O
jawaab	O
dnegeFb	O
page	O
pe	O
galat	O
info	O
di	O
unhone	O
kal	O
please	O
answer	O
An	O
Accident	O
at	O
Matunga	LOCATION
DrBARoad	LOCATION
on	O
Tule	LOCATION
Phule	LOCATION
Flyover	O
traffic	O
towards	O
Dadar	LOCATION
TT	O
is	O
affected	O
Mumbai	LOCATION
Mawana	LOCATION
Meerut	LOCATION
Mumbai	LOCATION
to	O
get	O
a	O
firstofitskind	O
green	O
crematorium	O
TRAFFIC	O
ADVISORY	O
Traffic	O
is	O
moving	O
in	O
single	O
carriageway	O
from	O
RedFort	LOCATION
to	O
Fateh	LOCATION
Puri	LOCATION
Chandni	LOCATION
Chowk	LOCATION
Inconvenience	O
regretted	O
password	O
GNCT	O
of	O
Delhi	LOCATION
In	O
the	O
maddening	O
Mumbai	LOCATION
traffic	O
ambulances	O
lose	O
out	O
on	O
precious	O
time	O
trying	O
to	O
get	O
patients	O
to	O
hospitals	O
Why	O
cant	O
we	O
have	O
strict	O
implementation	O
of	O
traffic	O
laws	O
in	O
Mumbai	LOCATION
like	O
in	O
countries	O
abroad	O
Kherwadi	LOCATION
flyover	O
opening	O
on	O
Sunday	O
bottlenecks	O
remain	O
at	O
Aarey	O
Kandivli	LOCATION
EndVVIPRaj	O
Traffic	O
stopped	O
at	O
